#lemma	pos	decision	reviewer	notes
# Persistent reviewer decisions. Read by 03c-filter-lemmas.js and
# 05-merge-and-gate.js. Format:
#   lemma\tpos\tdecision\treviewer\tnotes
# decision ∈ {accept, reject, defer}
# Lines starting with # are comments.
פרסביטריאניזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרסביטריאני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קלוויניזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קלוויניסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קלוויניסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קווייקרי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קווייקר		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפיסקופלי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קווטה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קוונט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קוונטיזציה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קוורטט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קווינטט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סקונדה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טרצה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קוורטה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קווינטה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סקסטה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ספטימה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קוורק		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אקוויוולנט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אקוויוולנטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אקוויוולנטיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אקוורל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אינוונטר		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אוונגרדי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אקסטרווגנטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אקסטרווגנטיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אקוויפר		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אינקוויזיציה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אינקוויזיטור		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טרנסווסטיט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טניסאי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טניסאית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קרייריסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קרייריסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שוקולדי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אמפיתאטרון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאטרלי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאטרליות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאטרוני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קלוריה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קלורי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קלסיקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פלסטיקאי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פלסטיקאית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תרמופלסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פיננס		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רפורמציה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רפורמיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רפורמיסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רפורמיסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רפורמטור		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מודרניסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פוסטמודרני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פוסטמודרניזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פוסטמודרניסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פוסטמודרניסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מודרנה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דינמומטר		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דיגיטציה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אינפלציוני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דפלציה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דפלציוני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קונצרני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צנזורית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אופוזיציוני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אופוזיציונר		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פופולריזציה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פופוליסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אטומיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אטומיסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אטומיזציה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קריקטוריסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פירטית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פירטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פירטיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טקטיקן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טנקיסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טנקיסטית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אופטימיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסימיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסימיסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אופטיקאי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אופטיקאית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מוטוריקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אוקיינוגרפיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אוקיינוגרפי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אוקיינוגרף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סקסופוניסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סוזפון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיכולוגיסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיכולוגיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרפסיכולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרפסיכולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרפסיכולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיכוטכני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיכוטכניקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיכואנליטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיכוסומטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיכותרפי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיכותרפיסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיכופתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיכופתיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סוציופת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סוציופתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סוציופתיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מיקרוביולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מיקרוביולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אטיולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אטיולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ארכאולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כוראוגרפיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כוראוגרפי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כוראוגרף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טוראדור		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאוגרף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאופיזיקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאופיזי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאוצנטרי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאודזיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאודזי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאופוליטיקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאופוליטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאופיט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאומגנטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאומגנטיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאוסטציונרי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאוסינכרוני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאותרמי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאופיזיקאי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גאופיזיקאית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פנתאון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פנתאיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פנתאיסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פנתאיסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאוסופיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאוסופי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאוקרטיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאוקרטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אתאיסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אתאיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאיסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאיסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מונותאיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מונותאיסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מונותאיסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פוליתאיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פוליתאיסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פוליתאיסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דאיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דאיסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דאיסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נאולוגיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נאוליתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פלאוליתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פלאונטולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פלאונטולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פלאונטולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הומאופתיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הומאופתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הומאופת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאורטיקן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ארובי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אנארובי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ארובטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ארובטיקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ארוסול		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אווירונאוטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אווירודינמיקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אווירודינמי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גרפולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גרפולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גרפולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אתנולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אתנולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אתנוגרפי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אתנוגרפיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אתנוגרף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אתנוצנטרי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אתנוצנטריות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מדליסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מדליסטית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טונלי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טונליות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אטונלי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אטונליות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דיאטטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דיאטן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פמיניסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פמיניזציה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אמבולטורי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סדיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סדיסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סדיסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מזוכיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מזוכיסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מזוכיסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אידאליסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אידאליסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אידאליזציה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אידאליזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פקולטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רצסיבי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסטורליות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסטורליה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סימביוטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ברונטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פריטטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קונסולרי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אנליסטית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מוטנט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מוטנטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
וירטואוזי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סטירי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סטיריקן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סטיריקנית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ספציפיקציה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ברוטליות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מוניטרי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גנטיקאי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גיטריסטית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אנטיסוציאלי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אסטרונאוטית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אסטרולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אגרונומית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אגרונומי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אגרונומיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ארגונומי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ארגונומיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טרקטוריסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קולינריה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אימפריאלי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אימפריאליסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אימפרסיוניסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אימפרסיוניזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אימפרסיוניסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אקספרסיוניסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אקספרסיוניזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אקספרסיוניסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אגורפוביה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אקרופוביה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הטרוסקסואל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הטרוסקסואלי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הטרוסקסואליות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ביסקסואלי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ביסקסואל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טרנסקסואל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טרנסקסואלי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טרנסקסואליות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפיפיורות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפיפיורי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אופראי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אופרטה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
בליסטיקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גטוא		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קימונוא		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אבוקדוא		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרסק		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דולרי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דולריזציה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רופיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דרכמה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סנטורית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טרוריזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טריטוריאליזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טריטוריאליסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טריטוריאליסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אקסטריטוריאלי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סימפטומטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סטטיסטיקאי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סטטיסטיקאית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גרפיקאית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אנזימטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אטמוספרה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אטמוספרי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סטרטוספרה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ביוספרה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
המיספרה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מיקרוסקופיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מקרוסקופי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרימיטיביזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרימיטיביסט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרימיטיביסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ניאצין		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תיאמין		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קונצרטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קונטרבס		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קונצרטנטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קזינוא		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קיוסקאי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קיוסקאית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קלישה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רזומה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רדיקל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רדיותרפיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ארומתרפיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ארומתרפי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רטוריקן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שימפנז		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אורנגאוטן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אורתופדי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אורתופד		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אורולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אורולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אורולוגית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אורולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גינקולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גינקולוגית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גינקולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נירולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נירולוגית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נירולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נירולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נירוזה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נירוטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ניטרון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פאודל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פאודלי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פאודליות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פאודליזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרמצבטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרמצבטיקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסידונים		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסבדונים		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסידו		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ליקמיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רימטיזם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
איקליפטוס		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
איפוריה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
איפורי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
היריסטיקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
היריסטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרמקולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרמקולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרמקולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפידמיולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפידמיולוגית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפידמיולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפידמיולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפידמיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפידמי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
המטולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
המטולוגית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
המטולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
המטולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קרדיולוגית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קרדיולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נפרולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נפרולוגית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נפרולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אונקולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אונקולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אימונולוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אימונולוגית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אימונולוגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אימונולוגיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אוטואימוני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אנקדוטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפוטרופוסית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
בוטנאי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
